Rapnet Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
171900070,AK-3001,G,Round,0.6,D,IF,EX,EX,EX,F,,5.35-5.37x3.36,Yes,GIA,1523357601,,,3218,-0.415,,,,,62.7,57,M,STK,3.5,Faceted,N,,16,36.5,43,40.8,GIA 1523357601,,Minor Details Of Polish,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06-03-2025 00:00,Diamond Dossier,,,TRUE,1,,,1
170683402,3314,G,Round,0.38,F,SI1,EX,EX,EX,F,,4.68-4.69x2.84,Yes,GIA,7521288550,,,855,-0.43,,,,,60.5,58,M,M,3.5,Faceted,N,,14,34,43,40.8,GIA 7521288550,,"Crystal,  Feather",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7521288550,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
171139382,3375,G,Round,0.3,D,IF,EX,EX,EX,M,B,4.34-4.37x2.64,Yes,GIA,6522356294,,,1612,-0.48,,,,,60.5,61,M,STK,3.5,Faceted,N,,13.5,35,43.5,41,GIA 6522356294,,"Surface Graining,  Minor Details Of Polish",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06-04-2025 00:00,Diamond Dossier,,,FALSE,1,,,1
170910131,AK-2005,G,Round,0.9,D,VS2,EX,EX,EX,M,B,6.12-6.15x3.85,Yes,GIA,6512951602,,,2392,-0.54,,,,,62.8,56,M,STK,3.5,Faceted,N,,16,36.5,43,40.8,GIA 6512951602,,"Crystal,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04/23/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031847,3152,G,Round,0.3,H,VS2,EX,EX,VG,F,,4.29-4.31x2.64,Yes,GIA,3515780210,,,672,-0.52,,,,,61.4,59,M,STK,3.5,Faceted,N,,14,34.5,43.5,41.2,GIA 3515780210,,"Feather,  Crystal,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-3515780210,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683405,3351,G,Round,0.5,E,SI2,EX,EX,VG,N,,5.09-5.11x3.10,Yes,GIA,5526187909,,,988,-0.48,,,,,60.8,58,TN,STK,3.5,Faceted,N,,14.5,35.5,43,40.6,GIA 5526187909,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5526187909,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031810,3216,G,Round,0.44,E,SI1,EX,EX,EX,F,,4.91-4.93x2.95,Yes,GIA,6511780139,,,874,-0.54,,,,,59.9,59,M,STK,3.5,Faceted,N,,13.5,33.5,43,40.8,GIA 6511780139,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6511780139,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683342,3324,G,Round,0.4,F,VVS2,EX,EX,EX,M,B,4.76-4.78x2.93,Yes,GIA,6525192558,,,1056,-0.52,,,,,61.3,57,M,STK,3.5,Faceted,N,,14,33,44,41.6,GIA 6525192558,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525192558,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169672358,3246,G,Pear,1.5,H,SI1,,EX,EX,N,,10.46x6.43x3.75,Yes,HRD,2.5E+11,,,2790,-0.55,,,,,58.3,57,,,,Polished,N,Pointed,,,,,YES,,,NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/JhmXw4Pi5wA%2540pqfMxujgiQ--,,,,,,,,,,,,,,,,,,,,,FALSE,0,,,1
167977901,3072,G,Round,0.5,I,SI2,EX,EX,EX,F,,5.14-5.16x3.12,Yes,GIA,2517397703,,,690,-0.54,,,,,60.5,57,M,M,3.5,Faceted,N,Pointed,14.5,34,43,40.6,GIA 2517397703,,"Crystal,  Feather,  Twinning Wisp",NO BGM /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517397703,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
170683345,3279,G,Round,0.31,E,SI1,EX,EX,EX,N,,4.41-4.43x2.67,Yes,GIA,2527192080,,,816,-0.49,,,,,60.5,59,TN,M,3.5,Faceted,N,,13,33,44,41.4,GIA 2527192080,,"Feather,  Crystal,  Needle",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527192080,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683351,3270,G,Round,0.3,F,VVS2,EX,EX,EX,N,,4.30-4.33x2.62,Yes,GIA,7528192281,,,1254,-0.34,,,,,60.8,60,M,STK,4,Faceted,N,,13.5,34,43.5,41,GIA 7528192281,,"Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7528192281,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031879,3224,G,Round,0.5,H,SI1,EX,EX,EX,N,,5.13-5.14x3.14,Yes,GIA,6512780354,,,988,-0.48,,,,,61.1,61,M,STK,4,Faceted,N,,13,34,44,41.6,GIA 6512780354,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512780354,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683368,3304,G,Round,0.36,E,VS1,EX,EX,EX,M,B,4.62-4.63x2.77,Yes,GIA,6521186763,,,1026,-0.43,,,,,59.8,59,M,STK,3.5,Faceted,N,,13.5,33,43,40.8,GIA 6521186763,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6521186763,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031796,3227,G,Round,0.52,E,VS2,EX,EX,EX,F,,5.14-5.16x3.19,Yes,GIA,2517780038,,,1170,-0.532,,,,,62,59,M,STK,4,Faceted,N,,14.5,34.5,44,41.4,GIA 2517780038,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517780038,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683431,3308,G,Round,0.37,G,VS1,EX,EX,EX,F,,4.59-4.62x2.89,Yes,GIA,2526186751,,,960,-0.4,,,,,62.7,57,M,M,3.5,Faceted,N,,15,35,44,41.6,GIA 2526186751,,"Crystal,  Feather,  Needle",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2526186751,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683408,3277,G,Round,0.3,H,VVS1,EX,EX,EX,M,B,4.27-4.30x2.66,Yes,GIA,2527192599,,,752,-0.53,,,,,61.9,58,M,STK,3.5,Faceted,N,,14.5,35,44,41.4,GIA 2527192599,,"Pinpoint,  Feather,  Manufacturing Remnant,  Cavity",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527192599,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
164598493,2895,G,Round,0.51,D,SI1,EX,EX,EX,N,,5.11-5.12x3.19,Yes,GIA,7508533181,,,1200,-0.5,,,,,62.3,58,M,STK,3.5,Faceted,N,Pointed,14,34,44.5,41.8,GIA 7508533181,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7508533181,,,,,,,,,,,,10-03-2024 00:00,Diamond Dossier,,,FALSE,0,,,1
170683451,3325,G,Round,0.4,F,VS2,EX,EX,VG,F,,4.69-4.71x2.92,Yes,GIA,1525192007,,,988,-0.48,,,,,62,58,M,STK,4,Faceted,N,,14.5,35,43.5,41,GIA 1525192007,,"Feather,  Manufacturing Remnant",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1525192007,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170487705,VK-4,G,Round,0.5,D,SI1,EX,EX,EX,N,,5.07-5.09x3.19,Yes,GIA,1525044765,,,1248,-0.48,,,,,62.8,57,M,STK,4,Faceted,N,,14.5,34.5,44,41.6,GIA 1525044765,,"Cloud,  Feather",NO BGM NO BLACK,50,None,,,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05-03-2025 00:00,Diamond Dossier,,,TRUE,1,,,1
169031819,3217,G,Round,0.45,D,VVS2,EX,EX,EX,F,,4.92-4.94x3.04,Yes,GIA,2517781460,,,1250,-0.5,,,,,61.6,58,M,M,3.5,Faceted,N,,14.5,34.5,43.5,41.2,GIA 2517781460,,"Pinpoint,  Feather,  Internal Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,55,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517781460,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683388,3278,G,Round,0.3,H,VS2,EX,EX,EX,F,,4.29-4.32x2.69,Yes,GIA,2524186894,,,728,-0.48,,,,,62.4,55,M,M,3,Faceted,N,,15.5,34.5,44,41.4,GIA 2524186894,,"Crystal,  Feather,  Knot",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2524186894,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
171900099,AK-3004,G,Round,0.7,E,SI2,EX,EX,EX,M,B,5.66-5.69x3.55,Yes,GIA,2526130876,,,1125,-0.55,,,,,62.5,57,M,STK,3.5,Faceted,N,,15,35,44,41.4,GIA 2526130876,,Cloud,SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,None,,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/13/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683348,3332,G,Round,0.43,F,VVS2,EX,EX,EX,F,,4.87-4.90x2.94,Yes,GIA,7526186483,,,1166,-0.47,,,,,60.2,59,M,STK,3.5,Faceted,N,,14,34,42.5,40.6,GIA 7526186483,,"Cloud,  Indented Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7526186483,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683371,3350,G,Round,0.5,E,VS2,EX,EX,EX,S,B,5.16-5.17x3.10,Yes,GIA,3525286871,,,1150,-0.54,,,,,60,59,M,STK,3.5,Faceted,N,,12.5,32,43.5,41.2,GIA 3525286871,,Indented Natural,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-3525286871,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
159559870,2391,G,Round,0.72,I,I1,EX,EX,VG,M,B,5.70-5.72x3.57,Yes,GIA,6485831712,,,672,-0.58,,,,,62.4,57,M,STK,4,Faceted,N,Pointed,15.5,35.5,43.5,41,GIA 6485831712,,"Crystal,  Feather",NO BGM / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,159559870_Still.JPG,,,,,,,,,,,,,,,,,03/21/2024 00:00:00,Diamond Dossier,,,TRUE,0,,,1
170683448,3301,NA,Round,0.35,F,VS2,EX,EX,EX,N,,4.54-4.57x2.78,Yes,GIA,2527186474,,,992,-0.38,,,,,61.1,59,M,STK,4,Faceted,N,,13.5,33.5,44,41.4,GIA 2527186474,,"Cloud,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527186474,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
167017852,AK-1007,G,Round,1.05,H,SI2,EX,EX,EX,F,,6.44-6.47x4.08,Yes,GIA,2516298329,,,1554,-0.58,,,,,63.2,55,M,STK,3.5,Faceted,N,,17,36.5,43,40.6,GIA 2516298329,Clarity grade is based on clouds that are not shown. Surface graining is not shown. A patch of color is not shown.,"Crystal,  Feather,  Needle,  Indented Natural,  Natural",SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,,,,None,None,,,,India,,,,,,,,,167017852_Still.JPG,,,,,,,,,,,,,,,,,01/28/2025 00:00:00,Diamond Grading Report,,,TRUE,0,,,1
170683365,3361,G,Round,0.5,H,SI2,EX,EX,EX,N,,5.07-5.09x3.19,Yes,GIA,1529187893,,,848,-0.47,,,,,62.9,56,M,M,3.5,Faceted,N,,16,36,43.5,41.2,GIA 1529187893,,"Crystal,  Feather",NO BGM /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1529187893,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
161940434,2608,G,Round,0.4,I,SI1,EX,EX,EX,N,,4.69-4.72x2.95,Yes,GIA,2497405049,,,644,-0.54,,,,,62.7,57,M,STK,4,Faceted,N,Pointed,15.5,35.5,43.5,41,GIA 2497405049,,"Crystal,  Feather,  Cloud",NO BGM PP BLACK / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2497405049,,,,,,,,,,,,05/23/2024 00:00:00,Diamond Dossier,,,TRUE,0,,,1
169031836,3194,G,Round,0.38,F,SI2,EX,EX,EX,F,,4.65-4.68x2.85,Yes,GIA,5516781802,,,714,-0.49,,,,,61.1,59,M,STK,4,Faceted,N,,14,34.5,43,41,GIA 5516781802,,Feather,NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5516781802,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
167977884,3034,G,Round,0.39,G,SI2,EX,VG,EX,N,,4.65-4.67x2.91,Yes,GIA,2516430339,,,650,-0.5,,,,,62.4,57,TN,STK,3.5,Faceted,N,Pointed,15.5,36,43.5,41.2,GIA 2516430339,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2516430339,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
170683411,3307,G,Round,0.37,F,SI1,EX,EX,EX,N,,4.67-4.69x2.80,Yes,GIA,2527288460,,,975,-0.35,,,,,59.7,58,M,M,3,Faceted,N,,14,34,42.5,40.6,GIA 2527288460,,"Crystal,  Cloud",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288460,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031816,3212,G,Round,0.43,E,SI1,EX,EX,EX,F,,4.84-4.86x2.98,Yes,GIA,2516780392,,,855,-0.55,,,,,61.5,60,M,STK,4,Faceted,N,,13,33.5,44.5,41.8,GIA 2516780392,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2516780392,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
168439294,3101,G,Oval,1,D,VS2,,EX,VG,F,,8.15x5.42x3.34,Yes,GIA,7518687596,,,2850,-0.5,,,,,61.6,62,TN,VTK,,Faceted,N,,,,,,GIA 7518687596,Clouds are not shown. Pinpoints are not shown.,"Crystal,  Indented Natural,  Needle",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,168439294_Still.JPG,,,,,,,,,,,,,,,,,03/24/2025 00:00:00,Diamond Grading Report,,,FALSE,0,,,1
171102740,3092,G,Oval,1.01,F,VVS2,,EX,VG,F,,7.58x5.60x3.59,Yes,GIA,6511644455,,,3456,-0.46,,,,,64.2,64,STK,VTK,,Faceted,N,,,,,,GIA 6511644455,Additional pinpoints are not shown.,"Pinpoint,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/IzLHbn8tNhfulRRnEFfX7w--,,,,,,,,,,,,,,,,,03/18/2025 00:00:00,Diamond Grading Report,,,TRUE,0,,,1
170683428,3327,G,Round,0.4,G,VVS2,EX,EX,EX,F,,4.75-4.76x2.89,Yes,GIA,7526186925,,,1200,-0.4,,,,,60.7,58,M,STK,4,Faceted,N,,13.5,33,43.5,41,GIA 7526186925,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7526186925,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
171962074,3381,G,Round,0.39,G,VVS2,EX,EX,EX,N,,4.76-4.77x2.84,Yes,GIA,7521356278,,,1037,-0.39,,,,,59.6,60,M,STK,3.5,Faceted,N,,13,32.5,43.5,41,GIA 7521356278,,"Cloud,  Needle,  Pinpoint,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06-04-2025 00:00,Diamond Dossier,,,TRUE,1,,,1
138855618,RV-550,G,Round,1,F,I2,VG,EX,EX,F,,6.37-6.40x4.04,Yes,GIA,6422926383,,,1150,-0.5,,,,,63.2,56,M,STK,4,Faceted,N,Pointed,14.5,34,44.5,41.8,GIA 6422926383,"Additional clouds, pinpoints and surface graining are not shown.","Cloud,  Feather,  Crystal,  Needle,  Indented Natural,  Natural",SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04-06-2022 00:00,Diamond Grading Report,,,TRUE,1,,,1
170683391,3315,G,Round,0.38,F,SI2,EX,EX,EX,N,,4.62-4.65x2.85,Yes,GIA,2526192382,,,882,-0.37,,,,,61.5,59,TN,STK,4,Faceted,N,,14.5,35,43.5,41,GIA 2526192382,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2526192382,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170131908,3254,G,Pear,0.7,E,VS1,,EX,VG,N,,8.25x4.91x2.80,Yes,GIA,3525062311,,,2170,-0.38,,,,,56.9,62,STK,VTK,,Faceted,N,,,,,,GIA 3525062311,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/G9gULEL5GYm3KiYWrbv26Q--,,,,,,,,,,,,,,,,,05-06-2025 00:00,Diamond Dossier,,,FALSE,0,,,1
170683434,3265,G,Round,0.3,D,SI1,EX,EX,EX,N,,4.28-4.30x2.69,Yes,GIA,5523192364,,,935,-0.45,,,,,62.7,57,M,STK,4,Faceted,N,,15,35,43.5,41.4,GIA 5523192364,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5523192364,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169204791,3239,NA,Round,1.12,J,VS1,EX,EX,EX,M,B,6.65-6.68x4.09,Yes,GIA,7518940290,,,1632,-0.52,,,,,61.4,58,M,STK,3.5,Faceted,N,,15,35.5,43,40.8,GIA 7518940290,Additional pinpoints are not shown.,"Feather,  Needle,  Pinpoint,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45,None,None,None,None,None,,,,India,,,,,,,,,169204791_Still.JPG,,,,,,,,,,,,,,,,,04/21/2025 00:00:00,Diamond Grading Report,,,FALSE,0,,,1
170683385,3338,G,Round,0.44,G,VS2,EX,EX,EX,N,,4.90-4.92x3.03,Yes,GIA,7528188607,,,1044,-0.42,,,,,61.8,58,M,STK,3.5,Faceted,N,,14.5,34.5,43.5,41.4,GIA 7528188607,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7528188607,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683420,3334,G,Round,0.43,H,VS1,EX,EX,EX,F,,4.82-4.85x3.01,Yes,GIA,6522286837,,,901,-0.47,,,,,62.2,58,M,STK,4,Faceted,N,,14,33.5,44.5,41.6,GIA 6522286837,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522286837,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
